clause_id,service_name,document_type,section_heading,clause_text_original,clause_text_clean,source_url,risk_level,risk_score,risk_categories,evidence_text,matched_rule_ids,label_method,label_confidence,needs_review,matched_tosdr_title,matched_tosdr_classification,matched_tosdr_topic_id,match_similarity,split,weak_label_notice
b52f18e0cd1a9777,Instagram,privacy_policy,Processing information when required by law,"The categories of information depend on the specific circumstances of each mandatory request or obligation. Only the information necessary to comply with the relevant legal obligation will be shared or otherwise processed. For example, for civil matters, this will typically include limited information (such as contact details and login information). However, depending on the circumstances it could include the following:","The categories of information depend on the specific circumstances of each mandatory request or obligation. Only the information necessary to comply with the relevant legal obligation will be shared or otherwise processed. For example, for civil matters, this will typically include limited information (such as contact details and login information). However, depending on the circumstances it could include the following:",https://instagram.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0489,train,AI-assisted weak label; requires human review before use as gold data
63733a1b8106a15d,TikTok,privacy_policy,How We Use Your Information,"Review, improve, and develop the Platform, including by monitoring interactions and usage across your devices, analysing how people are using it, and by training, testing, and improving our technology, such as our machine learning models and algorithms.","Review, improve, and develop the Platform, including by monitoring interactions and usage across your devices, analysing how people are using it, and by training, testing, and improving our technology, such as our machine learning models and algorithms.",https://tiktok.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,train,AI-assisted weak label; requires human review before use as gold data
9d7dbcd2de25287e,PayPal,terms_of_service,Withdrawing money,Your branded MasterCard or Visa card (where we make this available).,Your branded MasterCard or Visa card (where we make this available).,https://paypal.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0686,train,AI-assisted weak label; requires human review before use as gold data
bdf610baa8ec264b,TikTok,privacy_policy,Your Rights and Choices,"Restrict the processing of your information. You have the right to request the restriction of the processing of your information where (a) you are challenging the accuracy of the information, (b) the information has been unlawfully processed, but you are opposing the deletion of that information, (c) where you need the information to be retained for the pursuit or defence of a legal claim, or (d) you have objected to processing and you are awaiting the outcome of that objection request.","Restrict the processing of your information. You have the right to request the restriction of the processing of your information where (a) you are challenging the accuracy of the information, (b) the information has been unlawfully processed, but you are opposing the deletion of that information, (c) where you need the information to be retained for the pursuit or defence of a legal claim, or (d) you have objected to processing and you are awaiting the outcome of that objection request.",https://tiktok.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0553,train,AI-assisted weak label; requires human review before use as gold data
61bfb99737d98e00,TikTok,terms_of_service,4.9 Ownership of content and grant of licences,"You also grant to each user of the Platform a non-exclusive, royalty-free, worldwide licence to access and use your content, including to reproduce (e.g. to copy, share or download), adapt or make derivative works (e.g. to include your content in their content), perform and communicate your content to the public (e.g. to display it) using the Platform for entertainment purposes, subject to your Platform settings.","You also grant to each user of the Platform a non-exclusive, royalty-free, worldwide licence to access and use your content, including to reproduce (e.g. to copy, share or download), adapt or make derivative works (e.g. to include your content in their content), perform and communicate your content to the public (e.g. to display it) using the Platform for entertainment purposes, subject to your Platform settings.",https://tiktok.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0263,train,AI-assisted weak label; requires human review before use as gold data
ce0d03dba2f0b747,Amazon,terms_of_service,NOTICE AND PROCEDURE FOR MAKING CLAIMS OF INTELLECTUAL PROPERTY INFRINGEMENT,"A statement by you that you have a good-faith belief that the disputed use is not authorized by the copyright owner, its agent, or the law; and","A statement by you that you have a good-faith belief that the disputed use is not authorized by the copyright owner, its agent, or the law; and",https://amazon.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0125,train,AI-assisted weak label; requires human review before use as gold data
91f5a6bc54e63384,TikTok,privacy_policy,Our Global Operations and Data Transfers,"Article 49. In the absence of an adequacy decision, We rely on Article 49 (1)(b) and (c) GDPR to transfer Purchase Information as described in “What Information We Collect” to sellers and transaction fulfilment providers in countries without an adequacy decision when necessary to provide shopping features to facilitate the purchase and delivery of products, goods and services, or to process your orders; or","Article 49. In the absence of an adequacy decision, We rely on Article 49 (1)(b) and (c) GDPR to transfer Purchase Information as described in “What Information We Collect” to sellers and transaction fulfilment providers in countries without an adequacy decision when necessary to provide shopping features to facilitate the purchase and delivery of products, goods and services, or to process your orders; or",https://tiktok.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0586,train,AI-assisted weak label; requires human review before use as gold data
947d9aa41fa4af4a,YouTube,privacy_policy,Related privacy practices,"To help explain things as clearly as possible, we’ve added examples, explanatory videos, and definitions for key terms. And if you have any questions about this Privacy Policy, you can contact us.","To help explain things as clearly as possible, we’ve added examples, explanatory videos, and definitions for key terms. And if you have any questions about this Privacy Policy, you can contact us.",https://youtube.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0923,train,AI-assisted weak label; requires human review before use as gold data
2ac3676cf692d2a1,TikTok,privacy_policy,How We Use Your Information,Facilitate the sending of marketing communications by sellers to you on our Platform. We act as a joint controller with the sellers in this scenario. Learn more about our arrangements with these sellers.,Facilitate the sending of marketing communications by sellers to you on our Platform. We act as a joint controller with the sellers in this scenario. Learn more about our arrangements with these sellers.,https://tiktok.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,train,AI-assisted weak label; requires human review before use as gold data
1ca2bf1c7705755b,PayPal,privacy_policy,When and How We Share Personal Information With Others,"Other third parties. We may disclose Personal Information with other third parties. For example, we disclose Personal Information to advertising platforms, at your direction. We also disclose Personal Information to security service providers to help prevent unauthorized access to our Services. This further applies to parties we cooperate with for marketing purposes, in particular to show you ads and offers tailored to your interests. Please be aware that these parties' privacy notice applies to the Personal Information that you share directly with them. For example, we use Google's reCAPTCHA to prevent misuse of our Services, when you access our mobile application. We may also use Google Address Autofill to ensure accuracy of your address. Google's Privacy Policy and Terms of Use apply to the Personal Information you share with them. For marketing purposes, we may use third parties to identify and display ads on our Services tailored to your interests and track interactions with these ads. Your interactions with such ads are governed by their Privacy Policy.","Other third parties. We may disclose Personal Information with other third parties. For example, we disclose Personal Information to advertising platforms, at your direction. We also disclose Personal Information to security service providers to help prevent unauthorized access to our Services. This further applies to parties we cooperate with for marketing purposes, in particular to show you ads and offers tailored to your interests. Please be aware that these parties' privacy notice applies to the Personal Information that you share directly with them. For example, we use Google's reCAPTCHA to prevent misuse of our Services, when you access our mobile application. We may also use Google Address Autofill to ensure accuracy of your address. Google's Privacy Policy and Terms of Use apply to the Personal Information you share with them. For marketing purposes, we may use third parties to identify and display ads on our Services tailored to your interests and track interactions with these ads. Your interactions with such ads are governed by their Privacy Policy.",https://paypal.com,Medium,65,third_party_sharing|tracking_profiling,third parties. We may disclose Personal Information || track,R001|R003,explainable_rules,0.65,False,,,,0.1175,train,AI-assisted weak label; requires human review before use as gold data
96ac436bab1c5fd6,TikTok,privacy_policy,Information You Provide,"Account Information. We collect information that you provide when you set up an account, such as your date of birth, username, email address and/or telephone number, and password. You can choose to add other information to your account, such as a bio or image.","Account Information. We collect information that you provide when you set up an account, such as your date of birth, username, email address and/or telephone number, and password. You can choose to add other information to your account, such as a bio or image.",https://tiktok.com,High,90,tracking_profiling,"add other information to your account, such as a bio or image",R019,explainable_rules,0.75,True,,,,0.0823,train,AI-assisted weak label; requires human review before use as gold data
51068006ab2c4dbf,Pinterest,privacy_policy,"Additional rights in the EEA, Switzerland, and the UK","For users who reside in certain U.S. states and have enabled an opt-out preferences signal (such as Global Privacy Control), we will respect this preference when you use Pinterest.","For users who reside in certain U.S. states and have enabled an opt-out preferences signal (such as Global Privacy Control), we will respect this preference when you use Pinterest.",https://pinterest.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.059,train,AI-assisted weak label; requires human review before use as gold data
d38e9d5bed3ed1be,Instagram,privacy_policy,Why and how we process your information,How is your information shared on Meta Products or with integrated partners?,How is your information shared on Meta Products or with integrated partners?,https://instagram.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0302,train,AI-assisted weak label; requires human review before use as gold data
946e11a5c7aa1715,Discord,privacy_policy,"Schiphol Boulevard 195 1118 BG Schiphol, Netherlands","If you reside anywhere else, you can contact us at:","If you reside anywhere else, you can contact us at:",https://discord.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,train,AI-assisted weak label; requires human review before use as gold data
a939de1e92991806,Google,terms_of_service,indemnify or indemnity,An individual or organisation’s contractual obligation to compensate the losses suffered by another individual or organisation from legal proceedings such as lawsuits.,An individual or organisation’s contractual obligation to compensate the losses suffered by another individual or organisation from legal proceedings such as lawsuits.,https://google.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0195,train,AI-assisted weak label; requires human review before use as gold data
4382cb5351a1e34e,Instagram,privacy_policy,Personalizing Meta Products,Purchases or other transactions you make,Purchases or other transactions you make,https://instagram.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,train,AI-assisted weak label; requires human review before use as gold data
eff7353aece75b14,X (Twitter),privacy_policy,5. Take Control,"If you follow the instructions here, your account will be deactivated and your data will be queued for deletion. When deactivated, your X account, including your display name, username, and public profile, will no longer be viewable on X.com, X for iOS, and X for Android. For up to 30 days after deactivation it is still possible to restore your X account if it was accidentally or wrongfully deactivated.","If you follow the instructions here, your account will be deactivated and your data will be queued for deletion. When deactivated, your X account, including your display name, username, and public profile, will no longer be viewable on X.com, X for iOS, and X for Android. For up to 30 days after deactivation it is still possible to restore your X account if it was accidentally or wrongfully deactivated.",https://twitter.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.0516,train,AI-assisted weak label; requires human review before use as gold data
0322f2f18bf17639,Pinterest,privacy_policy,How we use the info we collect,"Depending on where you live, and with your consent, identify your precise location and customize your experience on our Services. For example, if we know that you’re near a retailer we may show you that retailer’s Pins that may be of interest to you. You can opt in to (and out of) this in your device operating system settings.","Depending on where you live, and with your consent, identify your precise location and customize your experience on our Services. For example, if we know that you’re near a retailer we may show you that retailer’s Pins that may be of interest to you. You can opt in to (and out of) this in your device operating system settings.",https://pinterest.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.1133,train,AI-assisted weak label; requires human review before use as gold data
88eb574d4690b18b,Pinterest,terms_of_service,9. Disclaimers,"The limitations, exclusions, and disclaimers in this section apply to the fullest extent permitted by applicable law.","The limitations, exclusions, and disclaimers in this section apply to the fullest extent permitted by applicable law.",https://pinterest.com,Medium,60,liability_dispute,disclaimers,R012,explainable_rules,0.65,False,,,,0.0298,train,AI-assisted weak label; requires human review before use as gold data
9b4a3c8304a02026,PayPal,privacy_policy,"Summary of Personal Information Collected and Disclosed in the Prior 12 Months, Including under the California Consumer Privacy Act, as amended by the California Privacy Rights Act (“CCPA”)","This section provides additional information regarding PayPal’s prior 12-month Personal Information processing activities under the CCPA. In the preceding 12 months, we have collected the categories of Personal Information set forth in the table below. For details about the precise data points we collect and the categories of sources of such collection, please see Categories of Personal Information We Collect. In the preceding 12 months, we have disclosed the following categories of Personal Information for business purposes to the following categories of third parties, which we describe in greater detail in How We Use Personal Information and When and How We Share Personal Information With Others.","This section provides additional information regarding PayPal’s prior 12-month Personal Information processing activities under the CCPA. In the preceding 12 months, we have collected the categories of Personal Information set forth in the table below. For details about the precise data points we collect and the categories of sources of such collection, please see Categories of Personal Information We Collect. In the preceding 12 months, we have disclosed the following categories of Personal Information for business purposes to the following categories of third parties, which we describe in greater detail in How We Use Personal Information and When and How We Share Personal Information With Others.",https://paypal.com,Medium,60,third_party_sharing,disclosed the following categories of Personal Information for business purposes to the following categories of third parties,R001,explainable_rules,0.65,False,,,,0.0676,train,AI-assisted weak label; requires human review before use as gold data
74cf18b8c5595277,YouTube,privacy_policy,Unique identifiers,"On other platforms besides browsers, unique identifiers are used to recognize a specific device or app on that device. For example, a unique identifier such as the Advertising ID is used to provide relevant advertising on Android devices, and can be managed in your device’s settings. Unique identifiers may also be incorporated into a device by its manufacturer (sometimes called a universally unique ID or UUID), such as the IMEI-number of a mobile phone. For example, a device’s unique identifier can be used to customize our service to your device or analyze device issues related to our services.","On other platforms besides browsers, unique identifiers are used to recognize a specific device or app on that device. For example, a unique identifier such as the Advertising ID is used to provide relevant advertising on Android devices, and can be managed in your device’s settings. Unique identifiers may also be incorporated into a device by its manufacturer (sometimes called a universally unique ID or UUID), such as the IMEI-number of a mobile phone. For example, a device’s unique identifier can be used to customize our service to your device or analyze device issues related to our services.",https://youtube.com,Medium,60,tracking_profiling,Advertising ID,R003,explainable_rules,0.65,False,,,,0.0746,train,AI-assisted weak label; requires human review before use as gold data
a84f6486bfcdcaae,PayPal,privacy_policy,Our Contact Information,"Ltd. <br>5 Temasek Boulevard 09-01, Suntec Tower 5 <br>Singapore 038985 <br>Contact Online for Privacy queries | | Switzerland | PayPal Pte. Ltd. <br>5 Temasek Boulevard 09-01, Suntec Tower 5 <br>Singapore 038985 <br>Contact Online for Privacy queries | | Taiwan | PayPal Pte. Ltd. <br>5 Temasek Boulevard 09-01, Suntec Tower 5 <br>Singapore 038985 <br>Contact Online for Privacy queries | | Thailand | Athenee Tower, 23F; 63 Wittayu Road; Lumpini, Pathumwan; Bangkok 10330, Thailand <br>Contact Online for Privacy queries | | UK | PayPal UK Ltd <br>5 Fleet Place <br>London, UK EC4M 7RD <br>Contact Online for Privacy queries | | United Arab Emirates | PayPal Pte. Ltd. <br>5 Temasek Boulevard 09-01, Suntec Tower 5 <br>Singapore 038985 <br>Contact Online for Privacy queries | | United States | PayPal Inc. <br>2211 N. 1st St., <br>San Jose, CA 95131 <br>Contact Online for Privacy queries | | Vietnam | PayPal Pte. Ltd. <br>5 Temasek Boulevard 09-01, Suntec Tower 5 <br>Singapore 038985 <br>Contact Online for Privacy queries |","Ltd. <br>5 Temasek Boulevard 09-01, Suntec Tower 5 <br>Singapore 038985 <br>Contact Online for Privacy queries | | Switzerland | PayPal Pte. Ltd. <br>5 Temasek Boulevard 09-01, Suntec Tower 5 <br>Singapore 038985 <br>Contact Online for Privacy queries | | Taiwan | PayPal Pte. Ltd. <br>5 Temasek Boulevard 09-01, Suntec Tower 5 <br>Singapore 038985 <br>Contact Online for Privacy queries | | Thailand | Athenee Tower, 23F; 63 Wittayu Road; Lumpini, Pathumwan; Bangkok 10330, Thailand <br>Contact Online for Privacy queries | | UK | PayPal UK Ltd <br>5 Fleet Place <br>London, UK EC4M 7RD <br>Contact Online for Privacy queries | | United Arab Emirates | PayPal Pte. Ltd. <br>5 Temasek Boulevard 09-01, Suntec Tower 5 <br>Singapore 038985 <br>Contact Online for Privacy queries | | United States | PayPal Inc. <br>2211 N. 1st St., <br>San Jose, CA 95131 <br>Contact Online for Privacy queries | | Vietnam | PayPal Pte. Ltd. <br>5 Temasek Boulevard 09-01, Suntec Tower 5 <br>Singapore 038985 <br>Contact Online for Privacy queries |",https://paypal.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0148,train,AI-assisted weak label; requires human review before use as gold data
b2cf1d0dcf59818d,X (Twitter),privacy_policy,5. Take Control,"You can access, correct, or modify the information you provided to us by editing your profile and adjusting your account settings.","You can access, correct, or modify the information you provided to us by editing your profile and adjusting your account settings.",https://twitter.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.1547,train,AI-assisted weak label; requires human review before use as gold data
8c304e6836366099,PayPal,privacy_policy,AI and Automated Decision Making,We may process your Personal Information using AI and/or Automated Decision Making technology under the circumstances described below:,We may process your Personal Information using AI and/or Automated Decision Making technology under the circumstances described below:,https://paypal.com,High,90,ai_training_human_review,Personal Information using AI and/or Automated Decision,R020,explainable_rules,0.75,True,,,,0.2748,train,AI-assisted weak label; requires human review before use as gold data
39a764019dae693a,PayPal,privacy_policy,Your rights,Close your PayPal account(s) or profile.,Close your PayPal account(s) or profile.,https://paypal.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.1763,train,AI-assisted weak label; requires human review before use as gold data
84a17d7e9435998c,Instagram,privacy_policy,"Providing measurement, analytics and business services","Our systems automatically, as well as with some manual (human) processing, process information we have collected and stored about you and others. We use this information to:","Our systems automatically, as well as with some manual (human) processing, process information we have collected and stored about you and others. We use this information to:",https://instagram.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.098,train,AI-assisted weak label; requires human review before use as gold data
a08e61ba59f9541e,X (Twitter),privacy_policy,1. Information We Collect,"Purchase and payments. To allow you to make a payment or send money using X features or services, including through an intermediary, we may receive information about your transaction such as when it was made, when a subscription is set to expire or auto-renew, and amounts paid or received.","Purchase and payments. To allow you to make a payment or send money using X features or services, including through an intermediary, we may receive information about your transaction such as when it was made, when a subscription is set to expire or auto-renew, and amounts paid or received.",https://twitter.com,Medium,60,auto_renewal_trial,auto-renew,R006,explainable_rules,0.65,False,,,,0.0355,train,AI-assisted weak label; requires human review before use as gold data
ca9f91ef4d70a50c,YouTube,privacy_policy,safety and reliability,"The “last account activity” feature in Gmail can help you find out if and when someone accessed your email without your knowledge. This feature shows you information about recent activity in Gmail, such as the IP addresses that accessed your mail, the associated location, and the date and time of access. Learn more","The “last account activity” feature in Gmail can help you find out if and when someone accessed your email without your knowledge. This feature shows you information about recent activity in Gmail, such as the IP addresses that accessed your mail, the associated location, and the date and time of access. Learn more",https://youtube.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0657,train,AI-assisted weak label; requires human review before use as gold data
bb398c7dd9ab592c,PayPal,privacy_policy,Definitions,"Partners and Merchants means our partners and the merchants, partners or businesses that our Users transact with for the purpose of obtaining goods or services.","Partners and Merchants means our partners and the merchants, partners or businesses that our Users transact with for the purpose of obtaining goods or services.",https://paypal.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0377,train,AI-assisted weak label; requires human review before use as gold data
ede4aed7b37de8b1,PayPal,privacy_policy,Choose how we communicate with you,"Your choices about how we communicate with you differ depending on the purpose of the message, how it is delivered and other requirements under applicable law. Some messages are considered optional, and some are necessary for you to manage your accounts or Fastlane profile with us. We use email, text messages, push notifications on your mobile device, and even phone calls or paper mail depending on the situation, your preferences and applicable law.","Your choices about how we communicate with you differ depending on the purpose of the message, how it is delivered and other requirements under applicable law. Some messages are considered optional, and some are necessary for you to manage your accounts or Fastlane profile with us. We use email, text messages, push notifications on your mobile device, and even phone calls or paper mail depending on the situation, your preferences and applicable law.",https://paypal.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.0175,train,AI-assisted weak label; requires human review before use as gold data
f6ff3c68bced4c2f,YouTube,privacy_policy,ensure and improve,"For example, we analyze how people interact with advertising to improve the performance of our ads.","For example, we analyze how people interact with advertising to improve the performance of our ads.",https://youtube.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0705,train,AI-assisted weak label; requires human review before use as gold data
c004947631353bee,X (Twitter),privacy_policy,2. How We Use Information,"2.3 Measure, analyze and make our services better.","2.3 Measure, analyze and make our services better.",https://twitter.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,train,AI-assisted weak label; requires human review before use as gold data
755912ce7333002d,PayPal,privacy_policy,When and How We Share Personal Information With Others,"Other PayPal account holders to complete a transaction. We may disclose Personal Information with other PayPal account holders to complete a payment transaction, where necessary. This also applies when you interact with ads or offers we provide relating to one of our Partners and Merchants. The Personal Information that may be shared with other PayPal account holders includes your username, profile photo, first and last name, email, city, and phone number in accordance with your account settings.","Other PayPal account holders to complete a transaction. We may disclose Personal Information with other PayPal account holders to complete a payment transaction, where necessary. This also applies when you interact with ads or offers we provide relating to one of our Partners and Merchants. The Personal Information that may be shared with other PayPal account holders includes your username, profile photo, first and last name, email, city, and phone number in accordance with your account settings.",https://paypal.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.07,train,AI-assisted weak label; requires human review before use as gold data
858943e5ea4a7205,Discord,terms_of_service,Term & Termination,Disabling your account limits the processing of your personal information as described in our Privacy Policy. Disabling your account does not terminate this agreement.,Disabling your account limits the processing of your personal information as described in our Privacy Policy. Disabling your account does not terminate this agreement.,https://discord.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0693,train,AI-assisted weak label; requires human review before use as gold data
b3846b846e1470d1,Pinterest,privacy_policy,We also use your information to personalize the ads you see,"Specifically, we use the information we collect to:","Specifically, we use the information we collect to:",https://pinterest.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.2681,train,AI-assisted weak label; requires human review before use as gold data
3c2c10f6ed0e6be7,PayPal,privacy_policy,Definitions,"Profiling means analysis of an individual’s personality, behavior, interest and habits to make predictions or decisions about them, including like terms under applicable laws.","Profiling means analysis of an individual’s personality, behavior, interest and habits to make predictions or decisions about them, including like terms under applicable laws.",https://paypal.com,Medium,60,tracking_profiling,Profiling,R003,explainable_rules,0.65,False,,,,0.0434,train,AI-assisted weak label; requires human review before use as gold data
9fa5e2abbb06ff93,Google,terms_of_service,Age requirements,"If you’re under the age required to manage your own Google Account, you must have your parent or legal guardian’s permission to use a Google Account. Please ask your parent or legal guardian to read these terms with you.","If you’re under the age required to manage your own Google Account, you must have your parent or legal guardian’s permission to use a Google Account. Please ask your parent or legal guardian to read these terms with you.",https://google.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0446,train,AI-assisted weak label; requires human review before use as gold data
8b8cbccac745c3a2,Instagram,privacy_policy,Communicating with you,Contact information on your profile and your communications with us,Contact information on your profile and your communications with us,https://instagram.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.1047,train,AI-assisted weak label; requires human review before use as gold data
4ff1262903c4deb1,Pinterest,terms_of_service,11. Arbitration,"Any arbitration will be administered by the American Arbitration Association (""AAA"") under the applicable rules then in effect for the AAA. If the AAA rules conflict in any way with these Terms, the Terms will govern. You can find AAA’s forms at www.adr.org. The arbitrator shall issue a reasoned written decision explaining the essential findings and conclusions on which the award is based. A judgment on the arbitrator’s award may be entered in any court of competent jurisdiction. Where the AAA’s Consumer Arbitration Rules apply, if the arbitrator determines that a party’s claim was frivolous or brought for an improper purpose, the arbitrator must assign all fees and costs associated with the arbitration to that party.","Any arbitration will be administered by the American Arbitration Association (""AAA"") under the applicable rules then in effect for the AAA. If the AAA rules conflict in any way with these Terms, the Terms will govern. You can find AAA’s forms at www.adr.org. The arbitrator shall issue a reasoned written decision explaining the essential findings and conclusions on which the award is based. A judgment on the arbitrator’s award may be entered in any court of competent jurisdiction. Where the AAA’s Consumer Arbitration Rules apply, if the arbitrator determines that a party’s claim was frivolous or brought for an improper purpose, the arbitrator must assign all fees and costs associated with the arbitration to that party.",https://pinterest.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0437,train,AI-assisted weak label; requires human review before use as gold data
f047925db6786c51,Netflix,privacy_policy,Who We Disclose Personal Information To,"Safety, security and fraud prevention: Netflix and its Service Providers may disclose your personal information to third parties where we reasonably believe disclosure is needed for the purpose of: safety, security, and fraud prevention.","Safety, security and fraud prevention: Netflix and its Service Providers may disclose your personal information to third parties where we reasonably believe disclosure is needed for the purpose of: safety, security, and fraud prevention.",https://netflix.com,Medium,60,third_party_sharing,Providers may disclose your personal information to third parties,R001,explainable_rules,0.65,False,,,,0.1658,train,AI-assisted weak label; requires human review before use as gold data
5dd2c149ff71f150,Google,terms_of_service,Don't abuse our services,providing services that appear to originate from us when they do not,providing services that appear to originate from us when they do not,https://google.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.1036,train,AI-assisted weak label; requires human review before use as gold data
5428bbff9e0f7d94,PayPal,terms_of_service,Safe use of your PayPal account,"You must keep your postal address, email address, phone number of a phone to which you are the primary user and other contact information current in your PayPal account profile.","You must keep your postal address, email address, phone number of a phone to which you are the primary user and other contact information current in your PayPal account profile.",https://paypal.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.0457,train,AI-assisted weak label; requires human review before use as gold data
f539ae51248fdfe8,TikTok,terms_of_service,4.9 Ownership of content and grant of licences,"To provide the Platform, we need certain rights from you (called a licence). The details of these licences are set out below.","To provide the Platform, we need certain rights from you (called a licence). The details of these licences are set out below.",https://tiktok.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0606,train,AI-assisted weak label; requires human review before use as gold data
14521e39c2b09626,TikTok,privacy_policy,Partners,"log-in to a third party platform using your account, we will share your basic account information and any other Information You Provide,","log-in to a third party platform using your account, we will share your basic account information and any other Information You Provide,",https://tiktok.com,Medium,60,third_party_sharing,"third party platform using your account, we will share your basic account information",R001,explainable_rules,0.65,False,,,,0.0606,train,AI-assisted weak label; requires human review before use as gold data
8b094e0acc43ad28,Pinterest,terms_of_service,"6. Third party links, sites, and services","Pinterest may contain links to third party websites, advertisers, services, software components, special offers or other events or activities that are not owned or controlled by us. We don’t endorse or assume any responsibility for any such third party websites, information, materials, products or services. If you access any third party website, service or content, etc. from Pinterest, you do so at your own risk and you agree that we have no liability arising from your use of, purchase from or access to any third party website, service, or content, etc.","Pinterest may contain links to third party websites, advertisers, services, software components, special offers or other events or activities that are not owned or controlled by us. We don’t endorse or assume any responsibility for any such third party websites, information, materials, products or services. If you access any third party website, service or content, etc. from Pinterest, you do so at your own risk and you agree that we have no liability arising from your use of, purchase from or access to any third party website, service, or content, etc.",https://pinterest.com,Medium,60,liability_dispute,no liability,R012,explainable_rules,0.65,False,,,,0.1171,train,AI-assisted weak label; requires human review before use as gold data
6163d93354cb54fc,Discord,terms_of_service,More important stuff,Any applicable limitation of liability such as those under the “Limitation of Liability” section;,Any applicable limitation of liability such as those under the “Limitation of Liability” section;,https://discord.com,Medium,60,liability_dispute,limitation of liability,R012,explainable_rules,0.65,False,,,,0.1011,train,AI-assisted weak label; requires human review before use as gold data
fcd3b90e6df4bfe0,Instagram,terms_of_service,7. Our Agreement and What Happens if We Disagree,"Our Service is provided ""as is,"" and we can't guarantee it will be safe and secure or will work perfectly all the time. TO THE EXTENT PERMITTED BY LAW, WE ALSO DISCLAIM ALL WARRANTIES, WHETHER EXPRESS OR IMPLIED, INCLUDING THE IMPLIED WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, TITLE, AND NON-INFRINGEMENT.","Our Service is provided ""as is,"" and we can't guarantee it will be safe and secure or will work perfectly all the time. TO THE EXTENT PERMITTED BY LAW, WE ALSO DISCLAIM ALL WARRANTIES, WHETHER EXPRESS OR IMPLIED, INCLUDING THE IMPLIED WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, TITLE, AND NON-INFRINGEMENT.",https://instagram.com,Medium,60,liability_dispute,DISCLAIM,R012,explainable_rules,0.65,False,,,,0.0898,train,AI-assisted weak label; requires human review before use as gold data
213f65ee71447c4d,Google,privacy_policy,Google Account,"You may access some of our services by signing up for a Google Account and providing us with some personal information (typically your name, email address and a password). This account information is used to authenticate you when you access Google services and protect your account from unauthorised access by others. You can edit or delete your account at any time through your Google Account settings.","You may access some of our services by signing up for a Google Account and providing us with some personal information (typically your name, email address and a password). This account information is used to authenticate you when you access Google services and protect your account from unauthorised access by others. You can edit or delete your account at any time through your Google Account settings.",https://google.com,Medium,60,account_content_termination,delete your account at any time,R010,explainable_rules,0.65,False,,,,0.1641,train,AI-assisted weak label; requires human review before use as gold data
5feb5357ab1b2a90,Pinterest,terms_of_service,11. Arbitration,"Arbitration is a more informal way to resolve our disagreements than a lawsuit in court. By accepting these Terms, you agree that the U.S. Federal Arbitration Act governs the interpretation and enforcement of this Section, and that you and Pinterest are each waiving the right to a trial by jury or to participate in a class action. The arbitrator also has exclusive authority to resolve any dispute relating to the interpretation, applicability, or enforceability of this binding arbitration agreement, including any dispute regarding arbitrability.","Arbitration is a more informal way to resolve our disagreements than a lawsuit in court. By accepting these Terms, you agree that the U.S. Federal Arbitration Act governs the interpretation and enforcement of this Section, and that you and Pinterest are each waiving the right to a trial by jury or to participate in a class action. The arbitrator also has exclusive authority to resolve any dispute relating to the interpretation, applicability, or enforceability of this binding arbitration agreement, including any dispute regarding arbitrability.",https://pinterest.com,High,90,liability_dispute,binding arbitration,R011,explainable_rules,0.75,True,,,,0.1124,train,AI-assisted weak label; requires human review before use as gold data
